Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5312","Area harvested","15","Wheat","2012","2012","ha","158019","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5312","Area harvested","15","Wheat","2013","2013","ha","186919","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5312","Area harvested","15","Wheat","2014","2014","ha","149902","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5312","Area harvested","15","Wheat","2015","2015","ha","196188","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5312","Area harvested","15","Wheat","2016","2016","ha","229822","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5312","Area harvested","15","Wheat","2017","2017","ha","174386","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5312","Area harvested","15","Wheat","2018","2018","ha","199569","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5312","Area harvested","15","Wheat","2019","2019","ha","197713","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1961","1961","tonnes","45000","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1962","1962","tonnes","40000","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1963","1963","tonnes","55000","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1964","1964","tonnes","57000","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1965","1965","tonnes","55000","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1966","1966","tonnes","41000","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1967","1967","tonnes","27000","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1968","1968","tonnes","45000","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1969","1969","tonnes","53200","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1970","1970","tonnes","44190","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1971","1971","tonnes","47100","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1972","1972","tonnes","53590","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1973","1973","tonnes","57000","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1974","1974","tonnes","62460","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1975","1975","tonnes","61750","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1976","1976","tonnes","69815","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1977","1977","tonnes","55610","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1978","1978","tonnes","56590","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1979","1979","tonnes","67755","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1980","1980","tonnes","60140","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1981","1981","tonnes","66620","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1982","1982","tonnes","66000","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1983","1983","tonnes","45647","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1984","1984","tonnes","78490","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1985","1985","tonnes","74333","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1986","1986","tonnes","81200","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1987","1987","tonnes","76655","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1988","1988","tonnes","62650","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1989","1989","tonnes","60794","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1990","1990","tonnes","54480","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1991","1991","tonnes","108733","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1992","1992","tonnes","95727","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1993","1993","tonnes","145129","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1994","1994","tonnes","82323","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1995","1995","tonnes","122805","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1996","1996","tonnes","98820","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1997","1997","tonnes","168547","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1998","1998","tonnes","175426","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","1999","1999","tonnes","150012","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2000","2000","tonnes","101510","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2001","2001","tonnes","112659","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2002","2002","tonnes","119102","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2003","2003","tonnes","112930","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2004","2004","tonnes","116037","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2005","2005","tonnes","131198","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2006","2006","tonnes","143677","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2007","2007","tonnes","167095","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2008","2008","tonnes","199990","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2009","2009","tonnes","201508","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2010","2010","tonnes","241397","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2011","2011","tonnes","182927","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2012","2012","tonnes","145151","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2013","2013","tonnes","208735","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2014","2014","tonnes","159670","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2015","2015","tonnes","337599","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2016","2016","tonnes","329437","","Official data"
"QCL","Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","15","Wheat","2017","2017","tonnes","154293","","Official data"
